case_id,map_size,structure_type,seed,obstacle_rate,grid_sha256,start,goal,optimal_cost,algorithm,path_found,path_cost,path_cost_gap,optimal,expanded_nodes,unet_call_count,unet_scored_node_count,cache_hit_count,cache_hit_rate,cached_region_count,patch_extraction_seconds,cache_lookup_seconds,unet_inference_seconds,full_map_inference_seconds,astar_search_seconds,total_runtime_seconds,status,failure_reason
size2000_narrow_corridor_seed2020680836,2000,narrow_corridor,2020680836,0.4,16f30450ba4f400ceeab3df086fbdaefc9b124f409c46f0c90c97983f30a63e0,"706,406","1385,155",930,region_cache_patch_64,True,930,0,True,53488,60,56364,56304,0.9989354907387694,60,0.3887489770058892,0.009558731979268487,0.029621152117848385,0.0,0.15635737689654344,0.5842862379995495,completed,
size2000_narrow_corridor_seed2020680837,2000,narrow_corridor,2020680837,0.1,deef68cca471bc26b29850c6986d8f5350fd9b732684367f46dee70f7e24cc30,"1576,1500","1139,327",2456,manhattan_astar,True,2456,0,True,717461,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.2782902809994994,1.2782902809994994,completed,
size2000_narrow_corridor_seed2020680837,2000,narrow_corridor,2020680837,0.1,deef68cca471bc26b29850c6986d8f5350fd9b732684367f46dee70f7e24cc30,"1576,1500","1139,327",2456,full_map_unet_tiebreak,True,2456,0,True,595934,1,0,0,0.0,0,0.0,0.0,0.0,0.23892787170410157,2.58083473699935,2.8197626087034515,completed,
size2000_narrow_corridor_seed2020680837,2000,narrow_corridor,2020680837,0.1,deef68cca471bc26b29850c6986d8f5350fd9b732684367f46dee70f7e24cc30,"1576,1500","1139,327",2456,region_cache_patch_32,True,2456,0,True,576691,2109,578209,576100,0.9963525299675376,2109,5.978050142044594,0.19610128893418732,4.447325665354735,0.0,4.001037320666758,14.622514417000275,completed,
size2000_narrow_corridor_seed2020680837,2000,narrow_corridor,2020680837,0.1,deef68cca471bc26b29850c6986d8f5350fd9b732684367f46dee70f7e24cc30,"1576,1500","1139,327",2456,region_cache_patch_64,True,2456,0,True,602254,598,605831,605233,0.999012926047033,598,4.648351661997367,0.18657682262255548,2.2431313917636873,0.0,2.6265514856163135,9.704611361999923,completed,
size2000_narrow_corridor_seed2020680838,2000,narrow_corridor,2020680838,0.2,49a45f7cbcc6fe6445faf3f439b99a4e3891aee031a1000c1d361e1939370422,"1761,542","435,1521",2305,manhattan_astar,True,2305,0,True,162575,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2348818750006103,0.2348818750006103,completed,
size2000_narrow_corridor_seed2020680838,2000,narrow_corridor,2020680838,0.2,49a45f7cbcc6fe6445faf3f439b99a4e3891aee031a1000c1d361e1939370422,"1761,542","435,1521",2305,full_map_unet_tiebreak,True,2305,0,True,146307,1,0,0,0.0,0,0.0,0.0,0.0,0.2056591339111328,0.7004941000004692,0.906153233911602,completed,
size2000_narrow_corridor_seed2020680838,2000,narrow_corridor,2020680838,0.2,49a45f7cbcc6fe6445faf3f439b99a4e3891aee031a1000c1d361e1939370422,"1761,542","435,1521",2305,region_cache_patch_32,True,2305,0,True,74702,406,82099,81693,0.9950547509713882,406,0.7143920129974504,0.014228910975361941,0.14544809606671344,0.0,0.32174417396051275,1.1958131940000385,completed,
size2000_narrow_corridor_seed2020680838,2000,narrow_corridor,2020680838,0.2,49a45f7cbcc6fe6445faf3f439b99a4e3891aee031a1000c1d361e1939370422,"1761,542","435,1521",2305,region_cache_patch_64,True,2305,0,True,84336,123,89351,89228,0.9986234065651196,123,0.8058306020002419,0.01849678310463787,0.09087734398245809,0.0,0.2755521969128386,1.1907569260001765,completed,
size2000_narrow_corridor_seed2020680839,2000,narrow_corridor,2020680839,0.3,17d2577dec8b3e928e1a3dfbef8ecb84f3a3b36ea5c2869b011a76e13ba09bed,"1365,45","939,1953",2510,manhattan_astar,True,2510,0,True,692878,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.0773850800005675,1.0773850800005675,completed,
size2000_narrow_corridor_seed2020680839,2000,narrow_corridor,2020680839,0.3,17d2577dec8b3e928e1a3dfbef8ecb84f3a3b36ea5c2869b011a76e13ba09bed,"1365,45","939,1953",2510,full_map_unet_tiebreak,True,2510,0,True,471481,1,0,0,0.0,0,0.0,0.0,0.0,0.33770394897460937,2.445653728999787,2.7833576779743963,completed,
size2000_narrow_corridor_seed2020680839,2000,narrow_corridor,2020680839,0.3,17d2577dec8b3e928e1a3dfbef8ecb84f3a3b36ea5c2869b011a76e13ba09bed,"1365,45","939,1953",2510,region_cache_patch_32,True,2510,0,True,415309,1565,421251,419686,0.9962848752881299,1565,4.918044280981121,0.13260360958338424,3.4424413453936604,0.0,3.907069747042272,12.400158983000438,completed,
size2000_narrow_corridor_seed2020680839,2000,narrow_corridor,2020680839,0.3,17d2577dec8b3e928e1a3dfbef8ecb84f3a3b36ea5c2869b011a76e13ba09bed,"1365,45","939,1953",2510,region_cache_patch_64,True,2510,0,True,466504,394,475550,475156,0.9991714856481968,394,3.855918468006166,0.1658717661866831,1.5505807336568826,0.0,2.758720575150452,8.331091543000184,completed,
size2000_narrow_corridor_seed2020680840,2000,narrow_corridor,2020680840,0.4,08be9e93f5401dbb23f5c36928e195fccc1366eba0fde6e503525ed68052c69a,"1567,469","1990,1592",1924,manhattan_astar,True,1924,0,True,365387,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5693947679992561,0.5693947679992561,completed,
size2000_narrow_corridor_seed2020680840,2000,narrow_corridor,2020680840,0.4,08be9e93f5401dbb23f5c36928e195fccc1366eba0fde6e503525ed68052c69a,"1567,469","1990,1592",1924,full_map_unet_tiebreak,True,1924,0,True,241059,1,0,0,0.0,0,0.0,0.0,0.0,0.43991448974609376,0.9937494610003341,1.433663950746428,completed,
size2000_narrow_corridor_seed2020680840,2000,narrow_corridor,2020680840,0.4,08be9e93f5401dbb23f5c36928e195fccc1366eba0fde6e503525ed68052c69a,"1567,469","1990,1592",1924,region_cache_patch_32,True,1924,0,True,254971,934,260221,259287,0.9964107431759928,934,2.294241848026104,0.07349667710059293,1.2635642882883564,0.0,1.6488784085854116,5.280181222000465,completed,
size2000_narrow_corridor_seed2020680840,2000,narrow_corridor,2020680840,0.4,08be9e93f5401dbb23f5c36928e195fccc1366eba0fde6e503525ed68052c69a,"1567,469","1990,1592",1924,region_cache_patch_64,True,1924,0,True,247933,219,251691,251472,0.9991298854547839,219,1.7239608700074314,0.06903619498916669,0.8312289286851887,0.0,1.0268551343177457,3.6510811279995323,completed,
size2000_narrow_corridor_seed2020680841,2000,narrow_corridor,2020680841,0.1,b5596c001fcd9bf118071ad29064fb9b6497113f2876e174e1936d60bda8bc35,"1968,1483","1287,95",3025,manhattan_astar,True,3025,0,True,897756,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.385640530999808,1.385640530999808,completed,
size2000_narrow_corridor_seed2020680841,2000,narrow_corridor,2020680841,0.1,b5596c001fcd9bf118071ad29064fb9b6497113f2876e174e1936d60bda8bc35,"1968,1483","1287,95",3025,full_map_unet_tiebreak,True,3025,0,True,654976,1,0,0,0.0,0,0.0,0.0,0.0,0.4333025817871094,2.5983458869995957,3.031648468786705,completed,
size2000_narrow_corridor_seed2020680841,2000,narrow_corridor,2020680841,0.1,b5596c001fcd9bf118071ad29064fb9b6497113f2876e174e1936d60bda8bc35,"1968,1483","1287,95",3025,region_cache_patch_32,True,3025,0,True,632963,2260,634145,631885,0.9964361463072325,2260,6.5763421420078885,0.20688289469217125,4.810820608705283,0.0,4.834341038594291,16.428386683999634,completed,
size2000_narrow_corridor_seed2020680841,2000,narrow_corridor,2020680841,0.1,b5596c001fcd9bf118071ad29064fb9b6497113f2876e174e1936d60bda8bc35,"1968,1483","1287,95",3025,region_cache_patch_64,True,3025,0,True,649135,654,653486,652832,0.9989992134491023,654,5.370265977015151,0.21412881692958763,2.471339006900784,0.0,3.0400139961540806,11.095747796999603,completed,
size2000_narrow_corridor_seed2020680842,2000,narrow_corridor,2020680842,0.2,b347e9e5d45edab2ab770302c642f37ceacb4059a7b5267410c63e934c239802,"958,246","373,1463",1918,manhattan_astar,True,1918,0,True,408287,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.6727804080001079,0.6727804080001079,completed,
size2000_narrow_corridor_seed2020680842,2000,narrow_corridor,2020680842,0.2,b347e9e5d45edab2ab770302c642f37ceacb4059a7b5267410c63e934c239802,"958,246","373,1463",1918,full_map_unet_tiebreak,True,1918,0,True,373771,1,0,0,0.0,0,0.0,0.0,0.0,0.3416842346191406,1.8931351880000873,2.234819422619228,completed,
size2000_narrow_corridor_seed2020680842,2000,narrow_corridor,2020680842,0.2,b347e9e5d45edab2ab770302c642f37ceacb4059a7b5267410c63e934c239802,"958,246","373,1463",1918,region_cache_patch_32,True,1918,0,True,348838,1263,351537,350274,0.9964072060693469,1263,3.421535388997654,0.10024610320033389,2.4714498557448388,0.0,2.6412298120569466,8.634461159999773,completed,
size2000_narrow_corridor_seed2020680842,2000,narrow_corridor,2020680842,0.2,b347e9e5d45edab2ab770302c642f37ceacb4059a7b5267410c63e934c239802,"958,246","373,1463",1918,region_cache_patch_64,True,1918,0,True,335484,280,338308,338028,0.9991723518214172,280,2.2168455710052513,0.10337883598640474,1.0560450536012653,0.0,1.5614406564073575,4.937710117000279,completed,
size2000_narrow_corridor_seed2020680843,2000,narrow_corridor,2020680843,0.3,f995bc934b68f04e5cdd173668d509bd5528ca367b64a4d0271ec590b3568f8e,"541,313","1992,1881",3019,manhattan_astar,True,3019,0,True,1187603,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.170270146000803,2.170270146000803,completed,
size2000_narrow_corridor_seed2020680843,2000,narrow_corridor,2020680843,0.3,f995bc934b68f04e5cdd173668d509bd5528ca367b64a4d0271ec590b3568f8e,"541,313","1992,1881",3019,full_map_unet_tiebreak,True,3019,0,True,627326,1,0,0,0.0,0,0.0,0.0,0.0,0.39910809326171875,3.3880243559997325,3.7871324492614513,completed,
size2000_narrow_corridor_seed2020680843,2000,narrow_corridor,2020680843,0.3,f995bc934b68f04e5cdd173668d509bd5528ca367b64a4d0271ec590b3568f8e,"541,313","1992,1881",3019,region_cache_patch_32,True,3019,0,True,538824,2386,580188,577802,0.9958875399008598,2386,6.540513091972571,0.13754747298025904,4.7664592956900655,0.0,4.329960837357039,15.774480697999934,completed,
size2000_narrow_corridor_seed2020680843,2000,narrow_corridor,2020680843,0.3,f995bc934b68f04e5cdd173668d509bd5528ca367b64a4d0271ec590b3568f8e,"541,313","1992,1881",3019,region_cache_patch_64,True,3019,0,True,332554,337,358532,358195,0.9990600560061584,337,2.6185964640098973,0.09437456824343826,1.1117946875691411,0.0,1.4884989041776355,5.313264624000112,completed,
size2000_narrow_corridor_seed2020680844,2000,narrow_corridor,2020680844,0.4,0c36cf7ff0377a0d2719df95a933448815925eddf961e137292e014e2457fa6c,"80,334","1417,1506",2509,manhattan_astar,True,2509,0,True,405675,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.6637705120001556,0.6637705120001556,completed,
size2000_narrow_corridor_seed2020680844,2000,narrow_corridor,2020680844,0.4,0c36cf7ff0377a0d2719df95a933448815925eddf961e137292e014e2457fa6c,"80,334","1417,1506",2509,full_map_unet_tiebreak,True,2509,0,True,135025,1,0,0,0.0,0,0.0,0.0,0.0,0.3187589111328125,0.6493434109997906,0.9681023221326032,completed,
size2000_narrow_corridor_seed2020680844,2000,narrow_corridor,2020680844,0.4,0c36cf7ff0377a0d2719df95a933448815925eddf961e137292e014e2457fa6c,"80,334","1417,1506",2509,region_cache_patch_32,True,2509,0,True,376244,1351,382745,381394,0.996470234751597,1351,3.5545553950014437,0.09840952259128244,1.9537001267075538,0.0,2.644779554699744,8.251444599000024,completed,
size2000_narrow_corridor_seed2020680844,2000,narrow_corridor,2020680844,0.4,0c36cf7ff0377a0d2719df95a933448815925eddf961e137292e014e2457fa6c,"80,334","1417,1506",2509,region_cache_patch_64,True,2509,0,True,153038,161,164042,163881,0.9990185440314066,161,1.5263045759884335,0.05189142111066758,0.5159157760143281,0.0,0.7874565278872686,2.881568301000698,completed,
size2000_narrow_corridor_seed2020680845,2000,narrow_corridor,2020680845,0.1,a3502716bb8f9e45e23f6c3f1e238b08044e21d318cdaf8e2adb23952096516d,"894,1649","1029,289",1831,manhattan_astar,True,1831,0,True,262867,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4636498889994982,0.4636498889994982,completed,
size2000_narrow_corridor_seed2020680845,2000,narrow_corridor,2020680845,0.1,a3502716bb8f9e45e23f6c3f1e238b08044e21d318cdaf8e2adb23952096516d,"894,1649","1029,289",1831,full_map_unet_tiebreak,True,1831,0,True,215928,1,0,0,0.0,0,0.0,0.0,0.0,0.37564227294921876,0.8314585250000164,1.2071007979492352,completed,
size2000_narrow_corridor_seed2020680845,2000,narrow_corridor,2020680845,0.1,a3502716bb8f9e45e23f6c3f1e238b08044e21d318cdaf8e2adb23952096516d,"894,1649","1029,289",1831,region_cache_patch_32,True,1831,0,True,201625,766,202568,201802,0.9962185537695983,766,1.712157677000505,0.05237581194523955,0.7650558072328579,0.0,1.1187940418221103,3.6483833380007127,completed,
size2000_narrow_corridor_seed2020680845,2000,narrow_corridor,2020680845,0.1,a3502716bb8f9e45e23f6c3f1e238b08044e21d318cdaf8e2adb23952096516d,"894,1649","1029,289",1831,region_cache_patch_64,True,1831,0,True,205540,215,206986,206771,0.9989612824055734,215,1.788853148990711,0.05511698100781359,0.5731767048835756,0.0,0.8865008321173953,3.3036476669994954,completed,
size2000_narrow_corridor_seed2020680846,2000,narrow_corridor,2020680846,0.2,47563d5a38f65da3f6e3b6822e577c981229d968803d22e805ce13c774fed142,"1168,420","1065,661",344,manhattan_astar,True,344,0,True,23958,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.047488086999692314,0.047488086999692314,completed,
size2000_narrow_corridor_seed2020680846,2000,narrow_corridor,2020680846,0.2,47563d5a38f65da3f6e3b6822e577c981229d968803d22e805ce13c774fed142,"1168,420","1065,661",344,full_map_unet_tiebreak,True,344,0,True,8491,1,0,0,0.0,0,0.0,0.0,0.0,0.35287960815429686,0.03745179600082338,0.39033140415512024,completed,
size2000_narrow_corridor_seed2020680846,2000,narrow_corridor,2020680846,0.2,47563d5a38f65da3f6e3b6822e577c981229d968803d22e805ce13c774fed142,"1168,420","1065,661",344,region_cache_patch_32,True,344,0,True,3408,41,4262,4221,0.9903801032379165,41,0.07598868800050695,0.000525790005667659,0.02107414388656616,0.0,0.027310635107183772,0.12489925699992455,completed,
size2000_narrow_corridor_seed2020680846,2000,narrow_corridor,2020680846,0.2,47563d5a38f65da3f6e3b6822e577c981229d968803d22e805ce13c774fed142,"1168,420","1065,661",344,region_cache_patch_64,True,344,0,True,9085,16,10044,10028,0.9984070091596974,16,0.10196893499960424,0.0011571809809538536,0.008307520002126692,0.0,0.026195586016619928,0.13762922199930472,completed,
size2000_narrow_corridor_seed2020680847,2000,narrow_corridor,2020680847,0.3,4eac360f990dbfe255848e5c988042d9f64af798f2e0666f1e9671cd21fb3db9,"1348,1563","610,1748",923,manhattan_astar,True,923,0,True,128429,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.1748974129995986,0.1748974129995986,completed,
size2000_narrow_corridor_seed2020680847,2000,narrow_corridor,2020680847,0.3,4eac360f990dbfe255848e5c988042d9f64af798f2e0666f1e9671cd21fb3db9,"1348,1563","610,1748",923,full_map_unet_tiebreak,True,923,0,True,47481,1,0,0,0.0,0,0.0,0.0,0.0,0.0824299545288086,0.21806300600019313,0.3004929605290017,completed,
size2000_narrow_corridor_seed2020680847,2000,narrow_corridor,2020680847,0.3,4eac360f990dbfe255848e5c988042d9f64af798f2e0666f1e9671cd21fb3db9,"1348,1563","610,1748",923,region_cache_patch_32,True,923,0,True,48305,274,54733,54459,0.9949938793780717,274,0.5122114500063617,0.009648274015489733,0.157430911809206,0.0,0.23687577916862212,0.9161664149996795,completed,
size2000_narrow_corridor_seed2020680847,2000,narrow_corridor,2020680847,0.3,4eac360f990dbfe255848e5c988042d9f64af798f2e0666f1e9671cd21fb3db9,"1348,1563","610,1748",923,region_cache_patch_64,True,923,0,True,13226,32,15313,15281,0.9979102723176386,32,0.20962976999908278,0.002942141042694857,0.02746243214607239,0.0,0.057435996812622764,0.2974703400004728,completed,
size2000_narrow_corridor_seed2020680848,2000,narrow_corridor,2020680848,0.4,918f33337eb6f281aa9c73ffbb8f8e766a534b885f5330f08b50541a9648f36e,"908,131","1886,181",1028,manhattan_astar,True,1028,0,True,33907,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.05268858799990994,0.05268858799990994,completed,
size2000_narrow_corridor_seed2020680848,2000,narrow_corridor,2020680848,0.4,918f33337eb6f281aa9c73ffbb8f8e766a534b885f5330f08b50541a9648f36e,"908,131","1886,181",1028,full_map_unet_tiebreak,True,1028,0,True,24256,1,0,0,0.0,0,0.0,0.0,0.0,0.1854791717529297,0.10989483100001965,0.29537400275294934,completed,
size2000_narrow_corridor_seed2020680848,2000,narrow_corridor,2020680848,0.4,918f33337eb6f281aa9c73ffbb8f8e766a534b885f5330f08b50541a9648f36e,"908,131","1886,181",1028,region_cache_patch_32,True,1028,0,True,23641,114,24585,24471,0.9953630262355094,114,0.2123728869974002,0.0028904669352414203,0.051888383805751774,0.0,0.11850835326192466,0.38566009100031806,completed,
size2000_narrow_corridor_seed2020680848,2000,narrow_corridor,2020680848,0.4,918f33337eb6f281aa9c73ffbb8f8e766a534b885f5330f08b50541a9648f36e,"908,131","1886,181",1028,region_cache_patch_64,True,1028,0,True,25245,37,25548,25511,0.9985517457335212,37,0.2376548449983602,0.004067674994075787,0.01951600009202958,0.0,0.07340157391548563,0.3346400939999512,completed,
size2000_narrow_corridor_seed2020680849,2000,narrow_corridor,2020680849,0.1,aedb4d05ae2017b69c14d5ac4ddc4287eb131671a6a8124c7071425929bd1251,"1170,591","566,14",1181,manhattan_astar,True,1181,0,True,342231,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5874766900005852,0.5874766900005852,completed,
size2000_narrow_corridor_seed2020680849,2000,narrow_corridor,2020680849,0.1,aedb4d05ae2017b69c14d5ac4ddc4287eb131671a6a8124c7071425929bd1251,"1170,591","566,14",1181,full_map_unet_tiebreak,True,1181,0,True,53570,1,0,0,0.0,0,0.0,0.0,0.0,0.21101580810546874,0.2527288010005577,0.46374460910602644,completed,
size2000_narrow_corridor_seed2020680849,2000,narrow_corridor,2020680849,0.1,aedb4d05ae2017b69c14d5ac4ddc4287eb131671a6a8124c7071425929bd1251,"1170,591","566,14",1181,region_cache_patch_32,True,1181,0,True,12947,246,18589,18343,0.9867663672064124,246,0.4589838049978425,0.0023829269648558693,0.11845212805271153,0.0,0.16188409598474385,0.7417029560001538,completed,
size2000_narrow_corridor_seed2020680849,2000,narrow_corridor,2020680849,0.1,aedb4d05ae2017b69c14d5ac4ddc4287eb131671a6a8124c7071425929bd1251,"1170,591","566,14",1181,region_cache_patch_64,True,1181,0,True,33411,80,39414,39334,0.9979702643730655,80,0.5127163910010495,0.0062261909361041035,0.06766496011614799,0.0,0.13249902094621213,0.7191065629995137,completed,
size2000_narrow_corridor_seed2020680850,2000,narrow_corridor,2020680850,0.2,9af803383b6009d145928528ad6dd817cc41b0497bd4869cbda181d79e4c07db,"172,67","1065,495",1321,manhattan_astar,True,1321,0,True,363337,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5973758679992898,0.5973758679992898,completed,
size2000_narrow_corridor_seed2020680850,2000,narrow_corridor,2020680850,0.2,9af803383b6009d145928528ad6dd817cc41b0497bd4869cbda181d79e4c07db,"172,67","1065,495",1321,full_map_unet_tiebreak,True,1321,0,True,36576,1,0,0,0.0,0,0.0,0.0,0.0,0.22614630126953125,0.1833728789997622,0.40951918026929346,completed,
size2000_narrow_corridor_seed2020680850,2000,narrow_corridor,2020680850,0.2,9af803383b6009d145928528ad6dd817cc41b0497bd4869cbda181d79e4c07db,"172,67","1065,495",1321,region_cache_patch_32,True,1321,0,True,59844,375,69981,69606,0.9946414026664381,375,0.8885368930305049,0.013081545128443395,0.44043635284900673,0.0,0.499474522991717,1.841529313999672,completed,
size2000_narrow_corridor_seed2020680850,2000,narrow_corridor,2020680850,0.2,9af803383b6009d145928528ad6dd817cc41b0497bd4869cbda181d79e4c07db,"172,67","1065,495",1321,region_cache_patch_64,True,1321,0,True,73027,79,79074,78995,0.9990009358322584,79,0.5687970730032248,0.01890408293911605,0.12243347167968748,0.0,0.2798444743777509,0.9899791019997792,completed,
size2000_open_random_seed2020280801,2000,open_random,2020280801,0.1,6d1ab246ea4c3410f14a7a4196a425da107434d5a670b9acedc98f1677210cf4,"201,516","1360,1594",2237,manhattan_astar,True,2237,0,True,992390,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.9587005509997653,1.9587005509997653,completed,
size2000_open_random_seed2020280801,2000,open_random,2020280801,0.1,6d1ab246ea4c3410f14a7a4196a425da107434d5a670b9acedc98f1677210cf4,"201,516","1360,1594",2237,full_map_unet_tiebreak,True,2237,0,True,63180,1,0,0,0.0,0,0.0,0.0,0.0,0.28151602172851564,0.2802420410002924,0.561758062728808,completed,
size2000_open_random_seed2020280801,2000,open_random,2020280801,0.1,6d1ab246ea4c3410f14a7a4196a425da107434d5a670b9acedc98f1677210cf4,"201,516","1360,1594",2237,region_cache_patch_32,True,2237,0,True,27321,268,32613,32345,0.9917824180541502,268,0.5141174269988369,0.005845892972047295,0.10770412769913679,0.0,0.19077335932963974,0.8184408069996607,completed,
size2000_open_random_seed2020280801,2000,open_random,2020280801,0.1,6d1ab246ea4c3410f14a7a4196a425da107434d5a670b9acedc98f1677210cf4,"201,516","1360,1594",2237,region_cache_patch_64,True,2237,0,True,193367,182,202613,202431,0.9991017358214922,182,1.2944038569962686,0.05283559898362,0.1254593916088342,0.0,0.6446581244112022,2.117356971999925,completed,
size2000_open_random_seed2020280802,2000,open_random,2020280802,0.2,9bf95cec330b3d5ae52ba92e91d06db87b342593112521c3631ec2dc667168ab,"735,976","1300,208",1333,manhattan_astar,True,1333,0,True,213404,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.36039290000007895,0.36039290000007895,completed,
size2000_open_random_seed2020280802,2000,open_random,2020280802,0.2,9bf95cec330b3d5ae52ba92e91d06db87b342593112521c3631ec2dc667168ab,"735,976","1300,208",1333,full_map_unet_tiebreak,True,1333,0,True,118919,1,0,0,0.0,0,0.0,0.0,0.0,0.15065292358398438,0.5420209069998236,0.692673830583808,completed,
size2000_open_random_seed2020280802,2000,open_random,2020280802,0.2,9bf95cec330b3d5ae52ba92e91d06db87b342593112521c3631ec2dc667168ab,"735,976","1300,208",1333,region_cache_patch_32,True,1333,0,True,41606,322,46124,45802,0.9930188188361807,322,0.6350902929980293,0.008657976023187075,0.12948800028860571,0.0,0.2634646516900975,1.0367009209999196,completed,
size2000_open_random_seed2020280802,2000,open_random,2020280802,0.2,9bf95cec330b3d5ae52ba92e91d06db87b342593112521c3631ec2dc667168ab,"735,976","1300,208",1333,region_cache_patch_64,True,1333,0,True,55319,90,58252,58162,0.9984549886699169,90,0.6194580160026817,0.012577914007124491,0.05767164802551271,0.0,0.19558777496462787,0.8852953529999468,completed,
size2000_open_random_seed2020280803,2000,open_random,2020280803,0.3,e01688c8594e0e45ecccf41e7b898152dfa985b80df49c49db09e6aaffe6014d,"1392,1917","1396,1911",10,manhattan_astar,True,10,0,True,13,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.466599991952535e-05,3.466599991952535e-05,completed,
size2000_open_random_seed2020280803,2000,open_random,2020280803,0.3,e01688c8594e0e45ecccf41e7b898152dfa985b80df49c49db09e6aaffe6014d,"1392,1917","1396,1911",10,full_map_unet_tiebreak,True,10,0,True,11,1,0,0,0.0,0,0.0,0.0,0.0,0.2049054718017578,0.00012517999994088314,0.2050306518016987,completed,
size2000_open_random_seed2020280803,2000,open_random,2020280803,0.3,e01688c8594e0e45ecccf41e7b898152dfa985b80df49c49db09e6aaffe6014d,"1392,1917","1396,1911",10,region_cache_patch_32,True,10,0,True,11,1,12,11,0.9166666666666666,1,0.0024318789996868873,1.9469994185783435e-06,0.0006522560119628907,0.0,0.0008481199889138224,0.003934201999982179,completed,
size2000_open_random_seed2020280803,2000,open_random,2020280803,0.3,e01688c8594e0e45ecccf41e7b898152dfa985b80df49c49db09e6aaffe6014d,"1392,1917","1396,1911",10,region_cache_patch_64,True,10,0,True,11,1,12,11,0.9166666666666666,1,0.009563835999870207,2.486000994394999e-06,0.0007453759908676148,0.0,0.0008301940078818006,0.011141891999614018,completed,
size2000_open_random_seed2020280804,2000,open_random,2020280804,0.4,e119c905b314b8be087fef926d19144b4109ecacd3f8f773cadf3c3ddaecf01b,"620,525","621,516",10,manhattan_astar,True,10,0,True,12,0,0,0,0.0,0,0.0,0.0,0.0,0.0,4.2409999878145754e-05,4.2409999878145754e-05,completed,
size2000_open_random_seed2020280804,2000,open_random,2020280804,0.4,e119c905b314b8be087fef926d19144b4109ecacd3f8f773cadf3c3ddaecf01b,"620,525","621,516",10,full_map_unet_tiebreak,True,10,0,True,11,1,0,0,0.0,0,0.0,0.0,0.0,0.11873702239990234,0.00013372199964578613,0.11887074439954813,completed,
size2000_open_random_seed2020280804,2000,open_random,2020280804,0.4,e119c905b314b8be087fef926d19144b4109ecacd3f8f773cadf3c3ddaecf01b,"620,525","621,516",10,region_cache_patch_32,True,10,0,True,11,1,11,10,0.9090909090909091,1,0.0021968269998069445,3.531000857037725e-06,0.00034303998947143557,0.0,0.0007901560100290225,0.0033335540001644404,completed,
size2000_open_random_seed2020280804,2000,open_random,2020280804,0.4,e119c905b314b8be087fef926d19144b4109ecacd3f8f773cadf3c3ddaecf01b,"620,525","621,516",10,region_cache_patch_64,True,10,0,True,11,1,11,10,0.9090909090909091,1,0.018963045999953465,2.3910001800686587e-06,0.0004801279902458191,0.0,0.0008854540095890116,0.020331018999968364,completed,
size2000_open_random_seed2020280805,2000,open_random,2020280805,0.1,f460c3e0da211bf559b97b7058d2550f5c747d13df1a3e6ae947ba7cccf4fd5b,"163,1931","967,471",2264,manhattan_astar,True,2264,0,True,897406,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.7873762750000424,1.7873762750000424,completed,
size2000_open_random_seed2020280805,2000,open_random,2020280805,0.1,f460c3e0da211bf559b97b7058d2550f5c747d13df1a3e6ae947ba7cccf4fd5b,"163,1931","967,471",2264,full_map_unet_tiebreak,True,2264,0,True,399879,1,0,0,0.0,0,0.0,0.0,0.0,0.2873180236816406,2.113837791000151,2.4011558146817915,completed,
size2000_open_random_seed2020280805,2000,open_random,2020280805,0.1,f460c3e0da211bf559b97b7058d2550f5c747d13df1a3e6ae947ba7cccf4fd5b,"163,1931","967,471",2264,region_cache_patch_32,True,2264,0,True,182141,1299,209603,208304,0.9938025696197097,1299,2.7769525480016455,0.050521230083177215,0.8866568026840684,0.0,1.3742139232310149,5.088344503999906,completed,
size2000_open_random_seed2020280805,2000,open_random,2020280805,0.1,f460c3e0da211bf559b97b7058d2550f5c747d13df1a3e6ae947ba7cccf4fd5b,"163,1931","967,471",2264,region_cache_patch_64,True,2264,0,True,153273,224,163362,163138,0.998628812086042,224,1.4742304370074635,0.04276572001344903,0.20297059211134913,0.0,0.5440299498677559,2.2639966990000175,completed,
size2000_open_random_seed2020280806,2000,open_random,2020280806,0.2,7af842f3968cdd293d101b322b2513cc45269782ebc9be94cba6e7a18947351d,"62,1228","1682,1938",2332,manhattan_astar,True,2332,0,True,533438,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.9292843670000366,0.9292843670000366,completed,
