seed,map_size,obstacle_rate,map_mode,structured_type,start_goal_mode,start_row,start_col,goal_row,goal_col,heuristic,path_found,optimal,optimal_cost,path_length,expanded_nodes,runtime_seconds,skip_reason,mae,mse,rmse,underestimate_rate,overestimate_rate,large_underestimate_rate,large_overestimate_rate,max_overestimate
8,20,0.1,structured,narrow_corridor,random,18,18,15,5,manhattan,True,True,30,30,94,0.0002095420022669714,,3.4511627906976745,33.46976744186046,5.785306166648439,0.6372093023255814,0.0,0.25116279069767444,0.0,0.0
8,20,0.1,structured,narrow_corridor,random,18,18,15,5,mlp_table,True,True,30,30,87,0.0004211250015941914,,3.1512395692426103,23.7524855393473,4.873652176689192,0.6046511627906976,0.39069767441860465,0.25116279069767444,0.004651162790697674,3.006589889526367
8,20,0.1,structured,narrow_corridor,random,18,18,15,5,unet,True,False,30,32,92,0.0005545419990085065,,3.3057352052178492,15.834688398652817,3.979282397449673,0.2,0.8,0.13488372093023257,0.30697674418604654,9.659801483154297
9,20,0.1,structured,narrow_corridor,random,4,4,12,16,dijkstra,True,True,20,20,119,0.00024033400040934794,,11.169014084507042,166.33333333333334,12.897028081435403,0.9953051643192489,0.0,0.8873239436619719,0.0,0.0
9,20,0.1,structured,narrow_corridor,random,4,4,12,16,manhattan,True,True,20,20,29,7.987500066519715e-05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,20,0.1,structured,narrow_corridor,random,4,4,12,16,mlp_table,True,True,20,20,35,0.00022766700203646906,,1.259846245179154,2.420336712816817,1.5557431384443954,0.009389671361502348,0.9859154929577465,0.0,0.06572769953051644,4.423847198486328
9,20,0.1,structured,narrow_corridor,random,4,4,12,16,unet,True,True,20,20,45,0.000270417000137968,,2.569544816380935,11.242172150935739,3.3529348563513337,0.11267605633802817,0.8873239436619719,0.0,0.3286384976525822,10.278648376464844
10,20,0.1,structured,narrow_corridor,random,14,15,18,4,dijkstra,True,True,15,15,158,0.00032941699828370474,,15.265116279069767,285.5627906976744,16.89860321735718,0.9953488372093023,0.0,0.9395348837209302,0.0,0.0
10,20,0.1,structured,narrow_corridor,random,14,15,18,4,manhattan,True,True,15,15,39,9.554099960951135e-05,,0.33488372093023255,1.5627906976744186,1.2501162736619416,0.08372093023255814,0.0,0.05581395348837209,0.0,0.0
10,20,0.1,structured,narrow_corridor,random,14,15,18,4,mlp_table,True,True,15,15,21,0.00013395899804891087,,1.0927621414495068,2.205972366541367,1.485251617249201,0.07906976744186046,0.9162790697674419,0.004651162790697674,0.07441860465116279,4.320276260375977
