ranking_lambda,epoch,train_loss,train_mse_loss,train_ranking_loss,train_mae,train_mse,val_loss,val_mse_loss,val_ranking_loss,val_mae,val_mse
2.0,35,0.05562450166791678,0.005526941537857055,0.025048780094832183,0.04649321424528849,0.005502938982109793,0.15736933654546736,0.007776166792958975,0.07479658508300781,0.056689416240457445,0.006719164876175359
2.0,36,0.057911450162529944,0.005697604861110449,0.026106922686100008,0.047353271300014155,0.005652401577852626,0.15519252240657808,0.007442605048418045,0.07387495845556259,0.054527218551553465,0.006458105181882393
2.0,37,0.054781196743249896,0.005445994227658958,0.024667601332068443,0.046030523260827134,0.005389310235632245,0.14367350324988365,0.007794270571321249,0.06793961541354657,0.05065997924437124,0.0068041356610308214
2.0,38,0.052132220402359965,0.005120825557969511,0.023505697414278985,0.04423671771877211,0.005086628853292799,0.14450434640049933,0.006983557911589742,0.0687603942155838,0.049060685246314274,0.006006887781719029
2.0,39,0.049903135150671005,0.004923193681053818,0.02248997074365616,0.043354652421413314,0.004897371988333403,0.15143743258714676,0.007405544631183147,0.07201594324409961,0.04959967860190115,0.006383460446161885
2.0,40,0.05222045277059078,0.0051433269041590395,0.023538562968373297,0.04452409290632897,0.0051210832013457,0.1554664707183838,0.006890095341950655,0.07428818713128567,0.04775891070883259,0.005959454194545418
2.0,41,0.056639786995947364,0.005459033322520554,0.02559037685766816,0.046716591669128164,0.00542672503400194,0.14598149347305298,0.006499269069172442,0.06974111224710941,0.04516351640874738,0.005599724767775839
2.0,42,0.04866135761886835,0.00483838428882882,0.021911486692726613,0.042761342528406916,0.004800961654148984,0.1479017495214939,0.006658141631633043,0.07062180419266224,0.04842799620396426,0.005732158027643476
2.0,43,0.045983514547348024,0.004533971245400607,0.020724771577864884,0.04124353928097197,0.0044963525640038015,0.14804836440086364,0.006861494669690728,0.07059343494474887,0.04353131262636311,0.005980015834463065
2.0,44,0.04526907660067082,0.004387459470890463,0.020440808571875094,0.0404997005662444,0.004356996427948875,0.1507494806945324,0.006347587510943413,0.07220094729959965,0.04309561621125548,0.0054507532946233995
2.0,45,0.04697648565471172,0.004545750478748232,0.02121536753885448,0.04150226225926746,0.004512837834308965,0.145714693069458,0.006489455753006041,0.06961261893808841,0.046176264520209225,0.005557623782441784
2.0,46,0.04434231689572334,0.004283278012182564,0.020029519403353332,0.03958895370407327,0.004264436599310563,0.1522853257060051,0.008096069723367691,0.0720946277976036,0.04727526510963703,0.007102863009903606
2.0,47,0.04255529330670833,0.004200535405892878,0.019177378945052625,0.03893059193012007,0.004159148482522708,0.1414420863687992,0.006076190689578652,0.06768294824659825,0.04359005986179185,0.005168641339633524
2.0,48,0.04387707667052746,0.004228207467123866,0.019824434647336603,0.03981894223762519,0.004187106234970512,0.1533062282204628,0.005651016112416983,0.07382760637998581,0.042511423076582996,0.0047979372071229485
2.0,49,0.04442744886130095,0.00423283538967371,0.02009730672836304,0.03989778719362887,0.004195242832348076,0.15317420467734336,0.005881583619862795,0.07364631085097789,0.043048415349571365,0.005058794826786286
2.0,50,0.04029302278161049,0.003982583820819854,0.01815521947480738,0.038041155806715576,0.003931262048552545,0.15063784369826316,0.005468958782032132,0.07258444318175315,0.03865714149511961,0.00463817704033271
