case_id,map_size,structure_type,seed,obstacle_rate,grid_sha256,start,goal,optimal_cost,algorithm,path_found,path_cost,path_cost_gap,optimal,expanded_nodes,unet_call_count,unet_scored_node_count,cache_hit_count,cache_hit_rate,cached_region_count,patch_extraction_seconds,cache_lookup_seconds,unet_inference_seconds,full_map_inference_seconds,astar_search_seconds,total_runtime_seconds
size1000_maze_like_seed1020360810,1000,maze_like,1020360810,0.3,5a4b3becd1045791025a9cde2b134d70f91f1e3548efc5f8b9316b153eaa8cd5,"897,90","898,88",3,manhattan_astar,True,3,0,True,6,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.345800749026239e-05,2.345800749026239e-05
size1000_maze_like_seed1020360811,1000,maze_like,1020360811,0.4,7ebc93701be3238d45444097a59a61a5f11fa20aa4266c650ec119bd87ed0d2d,"53,669","51,670",3,manhattan_astar,True,3,0,True,6,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.112500417046249e-05,3.112500417046249e-05
size1000_maze_like_seed1020360812,1000,maze_like,1020360812,0.1,af6e4eacd5e10dbd83a608337e5902d37952bc4331bdee22d21de4a22baac3f5,"896,406","898,406",2,manhattan_astar,True,2,0,True,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.841600169427693e-05,1.841600169427693e-05
size1000_maze_like_seed1020360813,1000,maze_like,1020360813,0.2,4c0b2ada5463f9eef3376307804e55e056dd6d3af989cb2c811b8c0b556c492d,"141,949","143,950",3,manhattan_astar,True,3,0,True,6,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.4666005629114807e-05,2.4666005629114807e-05
size1000_maze_like_seed1020360814,1000,maze_like,1020360814,0.3,9a4cfb4248d9620244ea15f978d8bdaa15acad43a6790235b734dc6bcc4bdef6,"890,904","892,905",3,manhattan_astar,True,3,0,True,6,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.5749992346391082e-05,2.5749992346391082e-05
size1000_maze_like_seed1020360815,1000,maze_like,1020360815,0.4,c1f1369aa1c805c627334f89950ba829f66754c74a9932931ffd597c1977993e,"512,780","510,780",2,manhattan_astar,True,2,0,True,3,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.029100141953677e-05,2.029100141953677e-05
size1000_maze_like_seed1020360816,1000,maze_like,1020360816,0.1,e110aac30a0278d6080cb936d4a01d9ac2a1ce2345ab49630a61de7623ae00eb,"417,724","416,726",3,manhattan_astar,True,3,0,True,6,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.462499833200127e-05,2.462499833200127e-05
size1000_maze_like_seed1020360817,1000,maze_like,1020360817,0.2,35618be726f574ebdf903aecc369be19554b7beb3fd2d53e5a7617989da62826,"666,13","666,14",1,manhattan_astar,True,1,0,True,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.5083991456776857e-05,1.5083991456776857e-05
size1000_maze_like_seed1020360818,1000,maze_like,1020360818,0.3,2428cd8c856e0894c795f7979bd683b158de35e71db5c815ac8aa46b97ffe88c,"306,216","305,216",1,manhattan_astar,True,1,0,True,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.4082994312047958e-05,1.4082994312047958e-05
size1000_maze_like_seed1020360819,1000,maze_like,1020360819,0.4,dd84a0ef6230bf9b54a4fa438be1378ed512b688a01f2a148899fa0bf720bd1e,"88,681","87,681",1,manhattan_astar,True,1,0,True,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.5833007637411356e-05,1.5833007637411356e-05
size1000_maze_like_seed1020360820,1000,maze_like,1020360820,0.1,b3a155109a2c2afde8cb5618205849a250086492e63a5185f8df4c2049d3448b,"220,870","221,868",3,manhattan_astar,True,3,0,True,6,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.037500962615013e-05,2.037500962615013e-05
size1000_maze_like_seed1020360821,1000,maze_like,1020360821,0.2,243e1c8963d26ade3a873b33ec9b95f72c763e3187001b21c009c870d14dc669,"195,774","198,772",5,manhattan_astar,True,5,0,True,12,0,0,0,0.0,0,0.0,0.0,0.0,0.0,3.237499913666397e-05,3.237499913666397e-05
size1000_maze_like_seed1020360822,1000,maze_like,1020360822,0.3,0919cc6f81265771c56c15c283c7ec82d98bbf7561c4e1765f1db293ef74ff7c,"501,769","501,768",1,manhattan_astar,True,1,0,True,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.5792000340297818e-05,1.5792000340297818e-05
size1000_maze_like_seed1020360823,1000,maze_like,1020360823,0.4,c31fb3bf544b79ce98a3d6113967e631f0ffa4642f9218e5914aea6b40b377cc,"945,62","946,62",1,manhattan_astar,True,1,0,True,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.4125005691312253e-05,1.4125005691312253e-05
size1000_maze_like_seed1020360824,1000,maze_like,1020360824,0.1,8c6d1902fecedb6bd6145b0ada37c247acc89d9e4459d349586d70f34e22cad2,"6,822","5,822",1,manhattan_astar,True,1,0,True,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.53339933604002e-05,1.53339933604002e-05
size1000_maze_like_seed1020360825,1000,maze_like,1020360825,0.2,6927c8bd8e25d90e286e2e007275fd11c645270aaa54fea1775ff80e1487e62a,"857,510","856,509",2,manhattan_astar,True,2,0,True,4,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.158299321308732e-05,2.158299321308732e-05
size1000_maze_like_seed1020360826,1000,maze_like,1020360826,0.3,902efccc477022751dd8ad7614eb744cdd0b8eba036a94366c8016ac8811ddd2,"806,480","805,480",1,manhattan_astar,True,1,0,True,2,0,0,0,0.0,0,0.0,0.0,0.0,0.0,1.550000160932541e-05,1.550000160932541e-05
size1000_maze_like_seed1020360827,1000,maze_like,1020360827,0.4,ff37636609712577777cab486fa7699b16b7b8e874273b7bb3b2ba36f4ed9d69,"668,797","667,796",2,manhattan_astar,True,2,0,True,4,0,0,0,0.0,0,0.0,0.0,0.0,0.0,2.270900586154312e-05,2.270900586154312e-05
size1000_narrow_corridor_seed1020660728,1000,narrow_corridor,1020660728,0.1,a8c1935117a0781493fb2c8e28d81c2af874466e4f9efef3765d3afe1e85effe,"856,138","657,753",1280,manhattan_astar,True,1280,0,True,199856,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4370034159946954,0.4370034159946954
size1000_narrow_corridor_seed1020660729,1000,narrow_corridor,1020660729,0.2,ae79b19bce1c722539b1ac98044fef145c59b52808556f748dc7925ad71df34a,"333,103","302,806",1172,manhattan_astar,True,1172,0,True,177890,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3851483339967672,0.3851483339967672
size1000_narrow_corridor_seed1020660730,1000,narrow_corridor,1020660730,0.3,e9759ad2a311a1a8d59a2f4ddaf9a3bf4d0d86b8eaf3cbcec8f8d60fc6942fd8,"889,824","100,99",1514,manhattan_astar,True,1514,0,True,209350,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.6104868749971502,0.6104868749971502
size1000_narrow_corridor_seed1020660731,1000,narrow_corridor,1020660731,0.4,fe810d21d45cbf9438716678466efe1f537c270ad7afba248759023ad8d735cb,"680,321","690,139",192,manhattan_astar,True,192,0,True,1771,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0036086659965803847,0.0036086659965803847
size1000_narrow_corridor_seed1020660732,1000,narrow_corridor,1020660732,0.1,79334f0498a41ea0e7e471dcd11f4584a823d59073a37a56ef0c2ecf5c230724,"774,95","753,934",1218,manhattan_astar,True,1218,0,True,164422,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3549312500108499,0.3549312500108499
size1000_narrow_corridor_seed1020660733,1000,narrow_corridor,1020660733,0.2,c719fd350b9e53402fce1f0a12be36c93bb217658d48ca12caa611aaf3afa8c3,"791,821","241,754",617,manhattan_astar,True,617,0,True,34238,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0730712909862632,0.0730712909862632
size1000_narrow_corridor_seed1020660734,1000,narrow_corridor,1020660734,0.3,893fb58783eaf3a6b8f54c49b06b991622c507850327b19cbc831a31d1a9b74b,"221,961","175,156",1747,manhattan_astar,True,1747,0,True,300310,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.6741598749940749,0.6741598749940749
size1000_narrow_corridor_seed1020660735,1000,narrow_corridor,1020660735,0.4,fb119fa9716d7650dabe7c99771a8890f177e783461ea190db2692c78da81373,"108,826","84,215",1667,manhattan_astar,True,1667,0,True,245317,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5269725830003154,0.5269725830003154
size1000_narrow_corridor_seed1020660736,1000,narrow_corridor,1020660736,0.1,0196901f141d6e455efa74b5c8d3b48c1bbdc4b7723e11c01e500b09384ac355,"267,164","849,306",724,manhattan_astar,True,724,0,True,81264,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.18266687499999534,0.18266687499999534
size1000_narrow_corridor_seed1020660737,1000,narrow_corridor,1020660737,0.2,9a261df2573edcdeb2d45d988d24aaa31aabbcf7815462981e1153a85e2029e1,"19,192","984,724",1497,manhattan_astar,True,1497,0,True,153368,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.35950929099635687,0.35950929099635687
size1000_narrow_corridor_seed1020660738,1000,narrow_corridor,1020660738,0.3,3a51c94bc24bd995df50a1667c13bf62e20061fe32fc07fb768520f1e228f45f,"750,757","60,895",828,manhattan_astar,True,828,0,True,88421,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.20007108298887033,0.20007108298887033
size1000_narrow_corridor_seed1020660739,1000,narrow_corridor,1020660739,0.4,298c45d405beb64fbae0d945a694c0108a50f717530682075fbd7fa4452e7995,"538,34","617,752",893,manhattan_astar,True,893,0,True,59905,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.12372737500118092,0.12372737500118092
size1000_narrow_corridor_seed1020660740,1000,narrow_corridor,1020660740,0.1,e9fe654475ec7505a4213b6de820b42c31b0c7abc0da6d3d4da21fd6b4707ba9,"628,59","653,165",131,manhattan_astar,True,131,0,True,2763,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.005492208001669496,0.005492208001669496
size1000_narrow_corridor_seed1020660741,1000,narrow_corridor,1020660741,0.2,724a7efb0d6568d77405a591725c798f6d988a28a3641cbdc94f64ee22581ab3,"55,930","891,933",843,manhattan_astar,True,843,0,True,4828,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.010893540995311923,0.010893540995311923
size1000_narrow_corridor_seed1020660742,1000,narrow_corridor,1020660742,0.3,228e9261dd2ce46757ab2a0c76995c6e70af8bc057b3774ec081a4f531ecc458,"321,211","435,144",181,manhattan_astar,True,181,0,True,7250,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.013826375012286007,0.013826375012286007
size1000_narrow_corridor_seed1020660743,1000,narrow_corridor,1020660743,0.4,c023bb8ca3d2c1911bc1af54acbceed7f0309d6918b34a11e1510263e8c4a91e,"780,788","621,867",238,manhattan_astar,True,238,0,True,11771,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.02398729200649541,0.02398729200649541
size1000_narrow_corridor_seed1020660744,1000,narrow_corridor,1020660744,0.1,a863c4e233819e85476732ca41e99c07a92937765a242cd91defc53b481271c4,"509,728","537,782",82,manhattan_astar,True,82,0,True,1579,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0030076249968260527,0.0030076249968260527
size1000_narrow_corridor_seed1020660745,1000,narrow_corridor,1020660745,0.2,a74677a9606971b74d81bec1e6b1b2fc0c630d0b9af45e246fe40ab88e885a4d,"206,300","891,959",1344,manhattan_astar,True,1344,0,True,170638,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.41796354101097677,0.41796354101097677
size1000_narrow_corridor_seed1020660746,1000,narrow_corridor,1020660746,0.3,1ef98b488d54632be21de3d60b45808a32d29740cb33a0de440be69df7336328,"219,287","372,144",296,manhattan_astar,True,296,0,True,21167,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.04491766600403935,0.04491766600403935
size1000_narrow_corridor_seed1020660747,1000,narrow_corridor,1020660747,0.4,f0f79a9a35972b77c712dffe0fb4f04d6a312e3ff4d61b1a06b834f09c63fb03,"700,881","192,46",1347,manhattan_astar,True,1347,0,True,241103,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.5887504590064054,0.5887504590064054
size1000_narrow_corridor_seed1020660748,1000,narrow_corridor,1020660748,0.1,071e4219069ff70d072129b8b96d66d4542eba02aa261204ea35d40274c99fe5,"547,312","28,107",724,manhattan_astar,True,724,0,True,105325,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.23094475000107195,0.23094475000107195
size1000_narrow_corridor_seed1020660749,1000,narrow_corridor,1020660749,0.2,9d37a799045e999f3e2c2f0078981fbfe612328b9f71f77e64dfec73514e8af4,"161,246","865,700",1158,manhattan_astar,True,1158,0,True,72011,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.15932979200442787,0.15932979200442787
size1000_narrow_corridor_seed1020660750,1000,narrow_corridor,1020660750,0.3,6bf53d49875f60c9b6521fb032c44d8d345e6b6ec772154798a6eab5ea539daf,"644,702","71,194",1081,manhattan_astar,True,1081,0,True,73370,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.16329670800769236,0.16329670800769236
size1000_narrow_corridor_seed1020660751,1000,narrow_corridor,1020660751,0.4,79040ee259d8faac86fac7bd1974a8aec3048c64c197d0c02017603b2c3017cb,"690,83","7,185",785,manhattan_astar,True,785,0,True,63337,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.13301629200577736,0.13301629200577736
size1000_narrow_corridor_seed1020660752,1000,narrow_corridor,1020660752,0.1,16381af2cbebd61a89285926bfff65345ddaf36f20015013f727c43e769d9858,"848,142","673,14",303,manhattan_astar,True,303,0,True,21643,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.04359245901287068,0.04359245901287068
size1000_narrow_corridor_seed1020660753,1000,narrow_corridor,1020660753,0.2,c794005cbdb972c1a99b62b7a9cf87b77f959d9780797cbf1646288c39fc14a7,"253,888","122,730",289,manhattan_astar,True,289,0,True,20359,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.04053191700950265,0.04053191700950265
size1000_narrow_corridor_seed1020660754,1000,narrow_corridor,1020660754,0.3,90983eb050ea9e45d09979f37bad51a60559a0bb117ecbc9571fd69c9569d37f,"819,180","544,927",1234,manhattan_astar,True,1234,0,True,139486,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3001657080021687,0.3001657080021687
size1000_narrow_corridor_seed1020660755,1000,narrow_corridor,1020660755,0.4,7234c70d842f50354a5cbe58fa81f892e6a9663e1c84449dd6b3f44fd34157de,"549,780","403,703",223,manhattan_astar,True,223,0,True,10569,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.020118624990573153,0.020118624990573153
size1000_narrow_corridor_seed1020660756,1000,narrow_corridor,1020660756,0.1,1a30232b3fc5706f11595e8a0aa0b5eb56693138a31f7d534ef22e0e5fc63248,"951,64","238,847",1496,manhattan_astar,True,1496,0,True,209182,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4910012909967918,0.4910012909967918
size1000_narrow_corridor_seed1020660757,1000,narrow_corridor,1020660757,0.2,ad44a983dde20c9686bf89c245a5a1f961e94238f4f19141bbe22ccad0a65d93,"467,120","320,906",1125,manhattan_astar,True,1125,0,True,151684,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3354797499923734,0.3354797499923734
size1000_narrow_corridor_seed1020660758,1000,narrow_corridor,1020660758,0.3,48bcece32d66f160674f92afe1a97b1e903bfac7e64b7806c6eb34f48832fbc3,"654,199","587,803",1087,manhattan_astar,True,1087,0,True,146055,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.30840374999388587,0.30840374999388587
size1000_narrow_corridor_seed1020660759,1000,narrow_corridor,1020660759,0.4,42826231b3a38ff05476b6ad73f7ffba3d2dd5d83bcaf8d91e66ffc0981f8ca4,"721,298","519,903",807,manhattan_astar,True,807,0,True,26975,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.05858466700010467,0.05858466700010467
size1000_narrow_corridor_seed1020660760,1000,narrow_corridor,1020660760,0.1,a690d02dd7e754cd15e1ffdee7ca7b90fdd0a125948d7dac2ee5f52896edfdf7,"472,758","387,48",795,manhattan_astar,True,795,0,True,24175,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.05160033400170505,0.05160033400170505
size1000_narrow_corridor_seed1020660761,1000,narrow_corridor,1020660761,0.2,6d87fb798fe1c9945cb0d8f602239bec075dc25f9b2915d52b8ca98714bd1ff8,"221,982","883,984",670,manhattan_astar,True,670,0,True,4333,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.009740749999764375,0.009740749999764375
size1000_narrow_corridor_seed1020660762,1000,narrow_corridor,1020660762,0.3,6d28b4766e023e9f5f01ae2648908aa20d716d179694a258338af81ae23e0bb2,"939,886","258,993",788,manhattan_astar,True,788,0,True,66172,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14633683300053235,0.14633683300053235
size1000_narrow_corridor_seed1020660763,1000,narrow_corridor,1020660763,0.4,9609303cd786306f1fe999a18785849a62776f356549eb4a1934d47956d6d27a,"483,86","549,671",891,manhattan_astar,True,891,0,True,92321,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.1868997080018744,0.1868997080018744
size1000_narrow_corridor_seed1020660764,1000,narrow_corridor,1020660764,0.1,381c1a1a253e88a742ce6071c2b94d262d8f7c35810d4e33ade901a0647978a4,"988,852","415,124",1301,manhattan_astar,True,1301,0,True,131447,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3839076250005746,0.3839076250005746
size1000_narrow_corridor_seed1020660765,1000,narrow_corridor,1020660765,0.2,ceb14e2677aea42e3d6789365fb4f9c5e02638d832c042604c372cbeb641dca9,"498,927","107,984",448,manhattan_astar,True,448,0,True,21100,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.044292334001511335,0.044292334001511335
size1000_narrow_corridor_seed1020660766,1000,narrow_corridor,1020660766,0.3,b1e8ca2bf17034f535ca590330810b2450db77ec4707da2b7d1c9ee50eb31789,"371,711","413,311",852,manhattan_astar,True,852,0,True,73896,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.14988866599742323,0.14988866599742323
size1000_narrow_corridor_seed1020660767,1000,narrow_corridor,1020660767,0.4,66d09d8bfdd6d9ea545e96fcf571f333ac028de46fcc827efdcf696c319446ec,"760,83","470,27",346,manhattan_astar,True,346,0,True,14833,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.029856790992198512,0.029856790992198512
size1000_narrow_corridor_seed1020660768,1000,narrow_corridor,1020660768,0.1,5cc8344adddbe3051046900e47718e825e771f3f025079dcf0cde2b98c66a830,"357,881","123,764",351,manhattan_astar,True,351,0,True,27244,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.05553337499441113,0.05553337499441113
size1000_narrow_corridor_seed1020660769,1000,narrow_corridor,1020660769,0.2,31c0bb379fffd939689890dc516813e642d8a60ccd0f3ebc3657de71903eb9f9,"407,151","363,799",972,manhattan_astar,True,972,0,True,107409,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.22408633299346548,0.22408633299346548
size1000_narrow_corridor_seed1020660770,1000,narrow_corridor,1020660770,0.3,34ce51c7ff4c38a03ded3556c843152997d5a4ab3ede3ac332d3376d283d32ca,"273,961","565,764",489,manhattan_astar,True,489,0,True,55987,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.12399429199285805,0.12399429199285805
size1000_narrow_corridor_seed1020660771,1000,narrow_corridor,1020660771,0.4,a55b9e4c7088a2dd22551de46cfcaa1a7e7b22727bf77b5f0587302fe4ad49f0,"441,943","201,815",368,manhattan_astar,True,368,0,True,29192,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0602102080010809,0.0602102080010809
size1000_narrow_corridor_seed1020660772,1000,narrow_corridor,1020660772,0.1,8bee35fc6763a29bd813f8923a3854fe62c61a9b94307f1c803d89c1cf4e4ad1,"518,793","384,176",783,manhattan_astar,True,783,0,True,26730,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.05400179099524394,0.05400179099524394
size1000_narrow_corridor_seed1020660773,1000,narrow_corridor,1020660773,0.2,0f0fa8bbf2031030843490cfc8603817f3f4d456d76caabf22aefe492bd0e2ab,"620,7","92,128",649,manhattan_astar,True,649,0,True,60105,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.12803875000099652,0.12803875000099652
size1000_narrow_corridor_seed1020660774,1000,narrow_corridor,1020660774,0.3,cd6d1b5aaf6600b2187653ee11f18595919d36243c5f852e774bb894180edbf4,"730,314","637,880",659,manhattan_astar,True,659,0,True,14032,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.03149258300254587,0.03149258300254587
size1000_narrow_corridor_seed1020660775,1000,narrow_corridor,1020660775,0.4,bda8795b13516c179a9919d1e0cc4350d83ba92527e716bed996491bdf8cbc4a,"922,825","131,90",1526,manhattan_astar,True,1526,0,True,177240,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.4197684160026256,0.4197684160026256
size1000_narrow_corridor_seed1020660776,1000,narrow_corridor,1020660776,0.1,27ef5739fc27ca4df298c645ba2f7cd2c1f267ffe7b237313ae6be8e75fdd988,"287,208","348,172",97,manhattan_astar,True,97,0,True,2186,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.004329041999881156,0.004329041999881156
size1000_narrow_corridor_seed1020660777,1000,narrow_corridor,1020660777,0.2,d07dfeffacf9ad3d7426ba3360fa117f9add47caf547b4ec5920f6c296ac8102,"784,942","219,235",1272,manhattan_astar,True,1272,0,True,155025,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.35811504199227784,0.35811504199227784
size1000_narrow_corridor_seed1020660778,1000,narrow_corridor,1020660778,0.3,619a7206d2403c92d2f1fd59e2d86518b9d08518588cdd31fdf693eb11c5dbf6,"481,848","971,891",533,manhattan_astar,True,533,0,True,19025,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.03913708298932761,0.03913708298932761
size1000_narrow_corridor_seed1020660779,1000,narrow_corridor,1020660779,0.4,e82b8fd66fbbb644b554899f47dd2b658b63873b8f886fbb707fd869c11c4f35,"231,725","553,95",1042,manhattan_astar,True,1042,0,True,49424,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.10181558300973848,0.10181558300973848
size1000_narrow_corridor_seed1020660780,1000,narrow_corridor,1020660780,0.1,dbca2c7a97263d03c772c721c109ba5d343974fd3f07a4034076cf75e21f8b4a,"235,263","620,8",640,manhattan_astar,True,640,0,True,97730,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.21696454200719018,0.21696454200719018
size1000_narrow_corridor_seed1020660781,1000,narrow_corridor,1020660781,0.2,6716cb83231a3ef69af11c7d31b77b51d4d29b44a36df814dec16bab67feef08,"50,316","101,304",63,manhattan_astar,True,63,0,True,578,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0011784999951487407,0.0011784999951487407
size1000_narrow_corridor_seed1020660782,1000,narrow_corridor,1020660782,0.3,c919aeed40afc5d9ff9a6ad200fbde650b02efb06296082e96d2e38b175b674d,"81,974","280,221",1560,manhattan_astar,True,1560,0,True,221291,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.47447412500332575,0.47447412500332575
size1000_narrow_corridor_seed1020660783,1000,narrow_corridor,1020660783,0.4,468b72b202b43bf78ae6d17bbb129ab1f5f8e3e0b9db80e29568a3081f393662,"550,43","468,323",362,manhattan_astar,True,362,0,True,19730,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.03938708300120197,0.03938708300120197
size1000_narrow_corridor_seed1020660784,1000,narrow_corridor,1020660784,0.1,7fbe4b49908adfbbcaeec0ca4feb2e90ba3903b21bd7f647c8b041465778723d,"976,218","205,83",906,manhattan_astar,True,906,0,True,99611,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.2225969580031233,0.2225969580031233
size1000_narrow_corridor_seed1020660785,1000,narrow_corridor,1020660785,0.2,b83f9ad708ed346e725d2ca34471ef4d5e72fe454d429a2cd074333590087a74,"517,261","528,693",581,manhattan_astar,True,581,0,True,18418,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.03680966699903365,0.03680966699903365
size1000_narrow_corridor_seed1020660786,1000,narrow_corridor,1020660786,0.3,32f5f8fa473414d3de8ebcd4e0e747f0efbc48a8773a634de5fea515b566cbd8,"906,717","40,798",947,manhattan_astar,True,947,0,True,59180,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.13015475000429433,0.13015475000429433
size1000_narrow_corridor_seed1020660787,1000,narrow_corridor,1020660787,0.4,695e1248934bf60edc880885b7edd7241db795e3f497fcbebbb0b617a486831b,"994,807","891,106",1672,manhattan_astar,True,1672,0,True,247873,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.54361529200105,0.54361529200105
size1000_narrow_corridor_seed1020660788,1000,narrow_corridor,1020660788,0.1,cfd8c905025fddce8b5a8ceacb0b95be6c41e3c16714826b793dc58f3f8ebdfe,"82,244","979,686",1339,manhattan_astar,True,1339,0,True,87988,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.21097983299114276,0.21097983299114276
size1000_narrow_corridor_seed1020660789,1000,narrow_corridor,1020660789,0.2,f972ac3718402d8d1529ebfaeeb1e7ad7701452770634504c5097796d3264912,"933,788","418,875",602,manhattan_astar,True,602,0,True,43096,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.09328904100402724,0.09328904100402724
size1000_narrow_corridor_seed1020660790,1000,narrow_corridor,1020660790,0.3,f849cf81bf3355d34917bec25689356fd49a8f524a521029deaa80a9b0a1887e,"856,767","568,793",314,manhattan_astar,True,314,0,True,5475,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.011753124999813735,0.011753124999813735
size1000_narrow_corridor_seed1020660791,1000,narrow_corridor,1020660791,0.4,98f247df409f59485f9b2992ba26fcc53b4ab02e9a1561f2e9ab0a74dde336c6,"123,766","345,760",228,manhattan_astar,True,228,0,True,963,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0020229579968145117,0.0020229579968145117
size1000_narrow_corridor_seed1020660792,1000,narrow_corridor,1020660792,0.1,6c72d47f0e8439e72cf636d4123862afbb40f42c36971310fffcb03651b1dce1,"758,908","578,844",244,manhattan_astar,True,244,0,True,11482,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.023251833001268096,0.023251833001268096
size1000_narrow_corridor_seed1020660793,1000,narrow_corridor,1020660793,0.2,c6ca5183046987c9f874445467b26f2cadbd13f86705548ee479183f95a6d113,"445,844","546,823",122,manhattan_astar,True,122,0,True,2166,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.004388959001516923,0.004388959001516923
size1000_narrow_corridor_seed1020660794,1000,narrow_corridor,1020660794,0.3,6dc91aa7727731e73b28a39eaaf8f3e734202a456117fe60cd4cde5e01d8e671,"996,3","460,276",809,manhattan_astar,True,809,0,True,141414,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.3211237919895211,0.3211237919895211
size1000_narrow_corridor_seed1020660795,1000,narrow_corridor,1020660795,0.4,e162775559f5f9628ff451b74fc61fb44e5247d8e1ad846e3c335a66996a9b77,"330,31","393,277",309,manhattan_astar,True,309,0,True,14817,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.030173625011229888,0.030173625011229888
size1000_narrow_corridor_seed1020660796,1000,narrow_corridor,1020660796,0.1,7c3a997799683e8e0de926425c4dfbec6c4bab880a35dfee092b658aed84190e,"316,902","224,196",1620,manhattan_astar,True,1620,0,True,303604,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.6569990419957321,0.6569990419957321
