model,index,map_type,obstacle_rate,mae,mse,expanded_nodes,optimal,tie_top1_correct,tie_top1_total,high_impact_events,high_impact_unet_ordering_errors
expanded,4878,maze_like,0.4,2.9539793903795664,23.26742669088021,16,True,14,14,0,0
expanded,4879,maze_like,0.4,1.4169153980489047,3.8053982452169257,19,True,12,15,0,0
expanded,4880,maze_like,0.4,1.559813178541288,4.984343980676053,11,True,10,10,0,0
expanded,4881,maze_like,0.4,1.440160928156552,3.960394827691961,30,True,27,27,0,0
expanded,4882,maze_like,0.4,1.017539840104968,1.6808516622098224,13,True,12,12,0,0
expanded,4883,maze_like,0.4,1.1937456279993057,2.974286293435082,19,True,13,14,0,0
expanded,4884,maze_like,0.4,0.840615543490606,1.1067388715538364,24,True,18,19,0,0
expanded,4885,maze_like,0.4,1.3991414254361934,3.9944889890814284,26,True,22,24,0,0
expanded,4886,maze_like,0.4,1.2837696760492836,4.901532238327094,25,True,21,22,0,0
expanded,4887,maze_like,0.4,3.604268991543075,40.29724878569059,46,True,36,40,0,0
expanded,4888,maze_like,0.4,1.137707426173477,2.5087811829700515,12,True,11,11,0,0
expanded,4889,maze_like,0.4,1.3434980962493204,3.179161415408533,12,True,11,11,0,0
expanded,4890,maze_like,0.4,2.507692420134579,15.841810294021977,36,True,31,31,0,0
expanded,4891,maze_like,0.4,1.06910086740147,3.6723940332773326,12,True,9,9,0,0
expanded,4892,maze_like,0.4,2.2560422033935352,14.133357456467756,13,True,11,11,0,0
expanded,4893,maze_like,0.4,2.014865765141116,7.823244295493492,16,True,11,11,0,0
expanded,4894,maze_like,0.4,0.2867291768391927,0.175489710515062,2,True,0,0,0,0
expanded,4895,maze_like,0.4,0.9276167946757028,1.8786030609704765,13,True,9,9,0,0
expanded,4896,maze_like,0.4,2.043774834949605,11.291374232946774,11,True,10,10,0,0
expanded,4897,maze_like,0.4,1.513563721572759,4.919507614496057,15,True,13,14,0,0
expanded,4898,maze_like,0.4,0.47631309926509857,0.30216943750281927,2,True,0,0,0,0
expanded,4899,maze_like,0.4,1.6653284351324242,5.907812609811416,43,True,26,38,0,0
expanded,4900,large_block,0.1,0.3632698953151703,0.26207737250877233,9,True,8,8,0,0
expanded,4901,large_block,0.1,0.44824801987790047,0.29693893204291566,13,True,12,12,0,0
expanded,4902,large_block,0.1,0.3745869845957369,0.2096294240153875,8,True,7,7,0,0
expanded,4903,large_block,0.1,0.26560982192556065,0.11531533382787924,9,True,8,8,0,0
expanded,4904,large_block,0.1,0.3520033537073338,0.18045643909289544,8,True,7,7,0,0
expanded,4905,large_block,0.1,0.25306814595272664,0.1121465428188861,8,True,7,7,0,0
expanded,4906,large_block,0.1,0.3150111270758013,0.17697470917062452,8,True,7,7,0,0
expanded,4907,large_block,0.1,0.4996213110717567,0.5984650983053951,16,True,10,10,0,0
expanded,4908,large_block,0.1,0.344267467228142,0.24159551441813756,8,True,7,7,0,0
expanded,4909,large_block,0.1,0.35588343346372564,0.2931202401879103,21,True,20,20,0,0
expanded,4910,large_block,0.1,0.3186084882633106,0.1648175077992154,20,True,19,19,0,0
expanded,4911,large_block,0.1,0.2684146448185569,0.12183332802142492,21,True,20,20,0,0
expanded,4912,large_block,0.1,0.4720303546240989,0.3989135458688772,16,True,15,15,0,0
expanded,4913,large_block,0.1,0.3683217097918193,0.2232115925971414,20,True,19,19,0,0
expanded,4914,large_block,0.1,0.31559328538375897,0.17146128841582,19,True,18,18,0,0
expanded,4915,large_block,0.1,0.2734294066558013,0.12590288776684616,12,True,0,0,0,0
expanded,4916,large_block,0.1,0.3982656189600627,0.2619866142754719,13,True,12,12,0,0
expanded,4917,large_block,0.1,0.36772393970876127,0.22000495467864925,15,True,14,14,0,0
expanded,4918,large_block,0.1,0.22911445083136253,0.09197746639501027,8,True,7,7,0,0
expanded,4919,large_block,0.1,0.9260437242888115,1.4635741692397057,10,True,9,9,0,0
expanded,4920,large_block,0.1,0.26771107378758885,0.11685458195322304,15,True,14,14,0,0
expanded,4921,large_block,0.1,0.3263014757886846,0.18561267230139517,20,True,19,19,0,0
expanded,4922,large_block,0.1,0.4581626792857935,0.44536666304293004,22,True,21,21,0,0
expanded,4923,large_block,0.1,0.38379797093073525,0.30572686867271665,21,True,20,20,0,0
expanded,4924,large_block,0.1,0.5083341820819958,0.5258142937981178,19,True,18,18,0,0
expanded,4925,large_block,0.2,0.3942845876152451,0.35710062796760383,11,True,10,10,0,0
expanded,4926,large_block,0.2,0.34950548969209194,0.20873077662415515,15,True,14,14,0,0
expanded,4927,large_block,0.2,0.273629163966534,0.1421425092475327,11,True,10,10,0,0
expanded,4928,large_block,0.2,0.4658397693891783,0.398673604375475,12,True,11,11,0,0
expanded,4929,large_block,0.2,0.4143595072500249,0.29920707891778175,17,True,16,16,0,0
expanded,4930,large_block,0.2,0.5497162519617284,0.5545833519275486,16,True,14,15,0,0
expanded,4931,large_block,0.2,0.24148033543636924,0.10368861279231412,8,True,7,7,0,0
expanded,4932,large_block,0.2,0.3447529062792495,0.25139265217380136,8,True,7,7,0,0
expanded,4933,large_block,0.2,0.3707577795595736,0.26202918553983623,8,True,7,7,0,0
expanded,4934,large_block,0.2,0.36194428236860976,0.23697302982649565,14,True,13,13,0,0
expanded,4935,large_block,0.2,0.2511842174732939,0.10237467150501345,11,True,10,10,0,0
expanded,4936,large_block,0.2,0.41227827300416664,0.4598619326351854,15,True,14,14,0,0
expanded,4937,large_block,0.2,0.38498784323315044,0.2474563218966918,16,True,15,15,0,0
expanded,4938,large_block,0.2,0.42612761462989607,0.38993270078405723,12,True,11,11,0,0
expanded,4939,large_block,0.2,0.31782221455831783,0.15392354387215437,21,True,20,20,0,0
expanded,4940,large_block,0.2,0.33676922796888553,0.1989284365287909,20,True,19,19,0,0
expanded,4941,large_block,0.2,0.29879413746918243,0.15722593747504487,16,True,15,15,0,0
expanded,4942,large_block,0.2,0.3256358507517222,0.20828386531630771,22,True,21,21,0,0
expanded,4943,large_block,0.2,0.26805321235830587,0.13518299697605793,19,True,18,18,0,0
expanded,4944,large_block,0.2,0.32131946541761097,0.1789453619564862,20,True,19,19,0,0
expanded,4945,large_block,0.2,0.27863419515655397,0.13960894249282876,17,True,16,16,0,0
expanded,4946,large_block,0.2,0.31728327964481556,0.17910498716009382,15,True,14,14,0,0
expanded,4947,large_block,0.2,0.5471205545438302,0.7178083308837412,9,True,0,0,0,0
expanded,4948,large_block,0.2,0.340616044160482,0.1991360436967854,9,True,8,8,0,0
expanded,4949,large_block,0.2,0.42849444595972697,0.275026579681188,22,True,21,21,0,0
expanded,4950,large_block,0.3,0.8204043073930603,1.6423764370850733,9,True,8,8,0,0
expanded,4951,large_block,0.3,0.478335019144767,0.4363152333139869,10,True,9,9,0,0
expanded,4952,large_block,0.3,1.058806911197012,2.3185058420683284,30,True,25,28,0,0
expanded,4953,large_block,0.3,0.7213954279820124,0.8589327079165685,10,True,9,9,0,0
expanded,4954,large_block,0.3,0.8133175443407357,1.6703501409100876,8,True,7,7,0,0
expanded,4955,large_block,0.3,0.4025547444990218,0.31700462645027033,9,True,8,8,0,0
expanded,4956,large_block,0.3,0.5818706710768766,0.7306294528732658,8,True,7,7,0,0
expanded,4957,large_block,0.3,0.6445293788851938,0.7823764868047937,11,True,10,10,0,0
expanded,4958,large_block,0.3,1.5624372709912864,4.608372739978899,20,True,14,17,0,0
expanded,4959,large_block,0.3,0.8598617264602191,1.1734004469503196,12,True,11,11,0,0
expanded,4960,large_block,0.3,1.1115627124391754,2.9173740659050797,12,True,11,11,0,0
expanded,4961,large_block,0.3,0.8537888247246617,2.44349754376965,9,True,8,8,0,0
expanded,4962,large_block,0.3,0.6505874708378115,0.670787745561351,12,True,11,11,0,0
expanded,4963,large_block,0.3,0.8876823602195384,1.256205274981822,10,True,0,0,0,0
expanded,4964,large_block,0.3,0.9239293597751838,1.5222149011929673,13,True,9,9,0,0
expanded,4965,large_block,0.3,0.5111580865368957,0.4331641843942213,25,True,19,19,0,0
expanded,4966,large_block,0.3,0.8990173466226091,1.2495086627409349,11,True,10,10,0,0
expanded,4967,large_block,0.3,0.9606966397157564,1.9636137424598452,11,True,10,10,0,0
expanded,4968,large_block,0.3,1.4236255020176598,8.209435421105752,9,True,8,8,0,0
expanded,4969,large_block,0.3,0.6484459052945293,0.973846461223541,11,True,10,10,0,0
expanded,4970,large_block,0.3,0.8776454334734473,1.8808943734900447,9,True,8,8,0,0
expanded,4971,large_block,0.3,0.5885140468825155,0.5917074585101614,9,True,8,8,0,0
expanded,4972,large_block,0.3,0.976623034409884,3.493942807730891,9,True,0,0,0,0
expanded,4973,large_block,0.3,0.9885693372014057,1.8817144971288837,11,True,10,10,0,0
expanded,4974,large_block,0.3,0.7577759540399387,1.122405425503992,9,True,8,8,0,0
expanded,4975,large_block,0.4,1.126988391139928,3.10472081856698,9,True,7,7,0,0
expanded,4976,large_block,0.4,1.123949626141046,4.08226552824428,8,True,7,7,0,0
expanded,4977,large_block,0.4,0.6335287940852782,0.6883630668182279,11,True,10,10,0,0
expanded,4978,large_block,0.4,0.594968094752076,0.783118637094949,8,True,7,7,0,0
expanded,4979,large_block,0.4,1.2673666530916856,2.615015003572661,11,True,10,10,0,0
expanded,4980,large_block,0.4,1.6676312807368394,4.608532334345576,10,True,9,9,0,0
expanded,4981,large_block,0.4,1.338619317634996,4.874468544954564,10,True,9,9,0,0
expanded,4982,large_block,0.4,0.665705490319026,0.9397268946117416,12,True,10,10,0,0
expanded,4983,large_block,0.4,0.6216656820497651,0.6668385053094473,14,True,8,8,0,0
expanded,4984,large_block,0.4,0.8813642591323415,1.5457317914804847,12,True,11,11,0,0
expanded,4985,large_block,0.4,0.6120264725898629,0.8837421281515634,9,True,8,8,0,0
expanded,4986,large_block,0.4,0.805841822090537,1.1102555270839707,8,True,7,7,0,0
expanded,4987,large_block,0.4,1.0540902170547441,2.364724161395103,11,True,10,10,0,0
expanded,4988,large_block,0.4,0.5471438765525818,0.5498352318906843,11,True,0,0,0,0
expanded,4989,large_block,0.4,0.9774351264171544,1.5976274527300987,15,True,13,13,0,0
expanded,4990,large_block,0.4,0.4501650885233893,0.4300038089722779,10,True,9,9,0,0
expanded,4991,large_block,0.4,0.4602517137637717,0.46961412982526496,9,True,8,8,0,0
expanded,4992,large_block,0.4,0.4973613337375397,0.4250391681003478,12,True,11,11,0,0
expanded,4993,large_block,0.4,0.6081466039477241,0.5751839871044694,10,True,9,9,0,0
expanded,4994,large_block,0.4,0.8639726626413159,2.567386675871529,8,True,7,7,0,0
expanded,4995,large_block,0.4,0.4196350227915839,0.3117913512237941,10,True,9,9,0,0
expanded,4996,large_block,0.4,0.6338499714552133,0.8166732850801856,11,True,10,10,0,0
expanded,4997,large_block,0.4,0.5126906172795729,0.4956296914340682,10,True,9,9,0,0
expanded,4998,large_block,0.4,0.7033616043519283,1.0947059344195564,9,True,8,8,0,0
expanded,4999,large_block,0.4,0.538056932976225,0.47851222633727813,15,True,13,13,0,0
